step	epoch
22699	553
22704	553
22709	553
22713	553
22713	553
22714	554
22719	554
22724	554
22729	554
22734	554
22739	554
22744	554
22749	554
22754	554
22754	554
22754	554
22759	555
22764	555
22769	555
22774	555
22779	555
22784	555
22789	555
22794	555
22795	555
22795	555
22799	556
22804	556
22809	556
22814	556
22819	556
22824	556
22829	556
22834	556
22836	556
22836	556
22839	557
22844	557
22849	557
22854	557
22859	557
22864	557
22869	557
22874	557
22877	557
22877	557
22879	558
22884	558
22889	558
22894	558
22899	558
22904	558
22909	558
22914	558
22918	558
22918	558
22919	559
22924	559
22929	559
22934	559
22939	559
22944	559
22949	559
22954	559
22959	559
22959	559
22959	559
22964	560
22969	560
22974	560
22979	560
22984	560
22989	560
22994	560
22999	560
23000	560
23000	560
23004	561
23009	561
23014	561
23019	561
23024	561
23029	561
23034	561
23039	561
23041	561
23041	561
23044	562
23049	562
23054	562
23059	562
23064	562
23069	562
23074	562
23079	562
23082	562
23082	562
23084	563
23089	563
23094	563
23099	563
23104	563
23109	563
23114	563
23119	563
23123	563
23123	563
23124	564
23129	564
23134	564
23139	564
23144	564
23149	564
23154	564
23159	564
23164	564
23164	564
23164	564
23169	565
23174	565
23179	565
23184	565
23189	565
23194	565
23199	565
23204	565
23205	565
23205	565
23209	566
23214	566
23219	566
23224	566
23229	566
23234	566
23239	566
23244	566
23246	566
23246	566
23249	567
23254	567
23259	567
23264	567
23269	567
23274	567
23279	567
23284	567
23287	567
23287	567
23289	568
23294	568
23299	568
23304	568
23309	568
23314	568
23319	568
23324	568
23328	568
23328	568
23329	569
23334	569
23339	569
23344	569
23349	569
23354	569
23359	569
23364	569
23369	569
23369	569
23369	569
23374	570
23379	570
23384	570
23389	570
23394	570
23399	570
23404	570
23409	570
23410	570
23410	570
23414	571
23419	571
23424	571
23429	571
23434	571
23439	571
23444	571
23449	571
23451	571
23451	571
23454	572
23459	572
23464	572
23469	572
23474	572
23479	572
23484	572
23489	572
23492	572
23492	572
23494	573
23499	573
23504	573
23509	573
23514	573
23519	573
23524	573
23529	573
23533	573
23533	573
23534	574
23539	574
23544	574
23549	574
23554	574
23559	574
23564	574
23569	574
23574	574
23574	574
23574	574
23579	575
23584	575
23589	575
23594	575
23599	575
23604	575
23609	575
23614	575
23615	575
23615	575
23619	576
23624	576
23629	576
23634	576
23639	576
23644	576
23649	576
23654	576
23656	576
23656	576
23659	577
23664	577
23669	577
23674	577
23679	577
23684	577
23689	577
23694	577
23697	577
23697	577
23699	578
23704	578
23709	578
23714	578
23719	578
23724	578
23729	578
23734	578
23738	578
23738	578
23739	579
23744	579
23749	579
23754	579
23759	579
23764	579
23769	579
23774	579
23779	579
23779	579
23779	579
23784	580
23789	580
23794	580
23799	580
23804	580
23809	580
23814	580
23819	580
23820	580
23820	580
23824	581
23829	581
23834	581
23839	581
23844	581
23849	581
23854	581
23859	581
23861	581
23861	581
23864	582
23869	582
23874	582
23879	582
23884	582
23889	582
23894	582
23899	582
23902	582
23902	582
23904	583
23909	583
23914	583
23919	583
23924	583
23929	583
23934	583
23939	583
23943	583
23943	583
23944	584
23949	584
23954	584
23959	584
23964	584
23969	584
23974	584
23979	584
23984	584
23984	584
23984	584
23989	585
23994	585
23999	585
24004	585
24009	585
24014	585
24019	585
24024	585
24025	585
24025	585
24029	586
24034	586
24039	586
24044	586
24049	586
24054	586
24059	586
24064	586
24066	586
24066	586
24069	587
24074	587
24079	587
24084	587
24089	587
24094	587
24099	587
24104	587
24107	587
24107	587
24109	588
24114	588
24119	588
24124	588
24129	588
24134	588
24139	588
24144	588
24148	588
24148	588
24149	589
24154	589
24159	589
24164	589
24169	589
24174	589
24179	589
24184	589
24189	589
24189	589
24189	589
24194	590
24199	590
24204	590
24209	590
24214	590
24219	590
24224	590
24229	590
24230	590
24230	590
24234	591
24239	591
24244	591
24249	591
24254	591
24259	591
24264	591
24269	591
24271	591
24271	591
24274	592
24279	592
24284	592
24289	592
24294	592
24299	592
24304	592
24309	592
24312	592
24312	592
24314	593
24319	593
24324	593
24329	593
24334	593
24339	593
24344	593
24349	593
24353	593
24353	593
24354	594
24359	594
24364	594
24369	594
24374	594
24379	594
24384	594
24389	594
24394	594
24394	594
24394	594
24399	595
24404	595
24409	595
24414	595
24419	595
24424	595
24429	595
24434	595
24435	595
24435	595
24439	596
24444	596
24449	596
24454	596
24459	596
24464	596
24469	596
24474	596
24476	596
24476	596
24479	597
24484	597
24489	597
24494	597
24499	597
24504	597
24509	597
24514	597
24517	597
24517	597
24519	598
24524	598
24529	598
24534	598
24539	598
24544	598
24549	598
24554	598
24558	598
24558	598
24559	599
24564	599
24569	599
24574	599
24579	599
24584	599
24589	599
24594	599
24599	599
24599	599
24599	599
24604	600
24609	600
24614	600
24619	600
24624	600
24629	600
24634	600
24639	600
24640	600
24640	600
24644	601
24649	601
24654	601
24659	601
24664	601
24669	601
24674	601
24679	601
24681	601
24681	601
24684	602
24689	602
24694	602
24699	602
24704	602
24709	602
24714	602
24719	602
24722	602
24722	602
24724	603
24729	603
24734	603
24739	603
24744	603
24749	603
24754	603
24759	603
24763	603
24763	603
24764	604
24769	604
24774	604
24779	604
24784	604
24789	604
24794	604
24799	604
24804	604
24804	604
24804	604
24809	605
24814	605
24819	605
24824	605
24829	605
24834	605
24839	605
24844	605
24845	605
24845	605
24849	606
24854	606
24859	606
24864	606
24869	606
24874	606
24879	606
24884	606
24886	606
24886	606
24889	607
24894	607
24899	607
24904	607
24909	607
24914	607
24919	607
24924	607
24927	607
24927	607
24929	608
24934	608
24939	608
24944	608
24949	608
24954	608
24959	608
24964	608
24968	608
24968	608
24969	609
24974	609
24979	609
24984	609
24989	609
24994	609
24999	609
25004	609
25009	609
25009	609
25009	609
25014	610
25019	610
25024	610
25029	610
25034	610
25039	610
25044	610
25049	610
25050	610
25050	610
25054	611
25059	611
25064	611
25069	611
25074	611
25079	611
25084	611
25089	611
25091	611
25091	611
25094	612
25099	612
25104	612
25109	612
25114	612
25119	612
25124	612
25129	612
25132	612
25132	612
25134	613
25139	613
25144	613
25149	613
25154	613
25159	613
25164	613
25169	613
25173	613
25173	613
25174	614
25179	614
25184	614
25189	614
25194	614
25199	614
25204	614
25209	614
25214	614
25214	614
25214	614
25219	615
25224	615
25229	615
25234	615
25239	615
25244	615
25249	615
25254	615
25255	615
25255	615
25259	616
25264	616
25269	616
25274	616
25279	616
25284	616
25289	616
25294	616
25296	616
25296	616
25299	617
25304	617
25309	617
25314	617
25319	617
25324	617
25329	617
25334	617
25337	617
25337	617
25339	618
25344	618
25349	618
25354	618
25359	618
25364	618
25369	618
25374	618
25378	618
25378	618
25379	619
25384	619
25389	619
25394	619
25399	619
25404	619
25409	619
25414	619
25419	619
25419	619
25419	619
25424	620
25429	620
25434	620
25439	620
25444	620
25449	620
25454	620
25459	620
25460	620
25460	620
25464	621
25469	621
25474	621
25479	621
25484	621
25489	621
25494	621
25499	621
25501	621
25501	621
25504	622
25509	622
25514	622
25519	622
25524	622
25529	622
25534	622
25539	622
25542	622
25542	622
25544	623
25549	623
25554	623
25559	623
25564	623
25569	623
25574	623
25579	623
25583	623
25583	623
25584	624
25589	624
25594	624
25599	624
25604	624
25609	624
25614	624
25619	624
25624	624
25624	624
25624	624
25629	625
25634	625
25639	625
25644	625
25649	625
25654	625
25659	625
25664	625
25665	625
25665	625
25669	626
25674	626
25679	626
25684	626
25689	626
25694	626
25699	626
25704	626
25706	626
25706	626
25709	627
25714	627
25719	627
25724	627
25729	627
25734	627
25739	627
25744	627
25747	627
25747	627
25749	628
25754	628
25759	628
25764	628
25769	628
25774	628
25779	628
25784	628
25788	628
25788	628
25789	629
25794	629
25799	629
25804	629
25809	629
25814	629
25819	629
25824	629
25829	629
25829	629
25829	629
25834	630
25839	630
25844	630
25849	630
25854	630
25859	630
25864	630
25869	630
25870	630
25870	630
25874	631
25879	631
25884	631
25889	631
25894	631
25899	631
25904	631
25909	631
25911	631
25911	631
25914	632
25919	632
25924	632
25929	632
25934	632
25939	632
25944	632
25949	632
25952	632
25952	632
25954	633
25959	633
25964	633
25969	633
25974	633
25979	633
25984	633
25989	633
25993	633
25993	633
25994	634
25999	634
26004	634
26009	634
26014	634
26019	634
26024	634
26029	634
26034	634
26034	634
26034	634
26039	635
26044	635
26049	635
26054	635
26059	635
26064	635
26069	635
26074	635
26075	635
26075	635
26079	636
26084	636
26089	636
26094	636
26099	636
26104	636
26109	636
26114	636
26116	636
26116	636
26119	637
26124	637
26129	637
26134	637
26139	637
26144	637
26149	637
26154	637
26157	637
26157	637
26159	638
26164	638
26169	638
26174	638
26179	638
26184	638
26189	638
26194	638
26198	638
26198	638
26199	639
26204	639
26209	639
26214	639
26219	639
26224	639
26229	639
26234	639
26239	639
26239	639
26239	639
26244	640
26249	640
26254	640
26259	640
26264	640
26269	640
26274	640
26279	640
26280	640
26280	640
26284	641
26289	641
26294	641
26299	641
26304	641
26309	641
26314	641
26319	641
26321	641
26321	641
26324	642
26329	642
26334	642
26339	642
26344	642
26349	642
26354	642
26359	642
26362	642
26362	642
26364	643
26369	643
26374	643
26379	643
26384	643
26389	643
26394	643
26399	643
26403	643
26403	643
26404	644
26409	644
26414	644
26419	644
26424	644
26429	644
26434	644
26439	644
26444	644
26444	644
26444	644
26449	645
26454	645
26459	645
26464	645
26469	645
26474	645
26479	645
26484	645
26485	645
26485	645
26489	646
26494	646
26499	646
26504	646
26509	646
26514	646
26519	646
26524	646
26526	646
26526	646
26529	647
26534	647
26539	647
26544	647
26549	647
26554	647
26559	647
26564	647
26567	647
26567	647
26569	648
26574	648
26579	648
26584	648
26589	648
26594	648
26599	648
26604	648
26608	648
26608	648
26609	649
26614	649
26619	649
26624	649
26629	649
26634	649
26639	649
26644	649
26649	649
26649	649
26649	649
26654	650
26659	650
26664	650
26669	650
26674	650
26679	650
26684	650
26689	650
26690	650
26690	650
26694	651
26699	651
26704	651
26709	651
26714	651
26719	651
26724	651
26729	651
26731	651
26731	651
26734	652
26739	652
26744	652
26749	652
26754	652
26759	652
26764	652
26769	652
26772	652
26772	652
26774	653
26779	653
26784	653
26789	653
26794	653
26799	653
26804	653
26809	653
26813	653
26813	653
26814	654
26819	654
26824	654
26829	654
26834	654
26839	654
26844	654
26849	654
26854	654
26854	654
26854	654
26859	655
26864	655
26869	655
26874	655
26879	655
26884	655
26889	655
26894	655
26895	655
26895	655
26899	656
26904	656
26909	656
26914	656
26919	656
26924	656
26929	656
26934	656
26936	656
26936	656
26939	657
26944	657
26949	657
26954	657
26959	657
26964	657
26969	657
26974	657
26977	657
26977	657
26979	658
26984	658
26989	658
26994	658
26999	658
27004	658
27009	658
27014	658
27018	658
27018	658
27019	659
27024	659
27029	659
27034	659
27039	659
27044	659
27049	659
27054	659
27059	659
27059	659
27059	659
27064	660
27069	660
27074	660
27079	660
27084	660
27089	660
27094	660
27099	660
27100	660
27100	660
27104	661
27109	661
27114	661
27119	661
27124	661
27129	661
27134	661
27139	661
27141	661
27141	661
27144	662
27149	662
27154	662
27159	662
27164	662
27169	662
27174	662
27179	662
27182	662
27182	662
27184	663
27189	663
27194	663
27199	663
27204	663
27209	663
27214	663
27219	663
27223	663
27223	663
27224	664
27229	664
27234	664
27239	664
27244	664
27249	664
27254	664
27259	664
27264	664
27264	664
27264	664
27269	665
27274	665
27279	665
27284	665
27289	665
27294	665
27299	665
27304	665
27305	665
27305	665
27309	666
27314	666
27319	666
27324	666
27329	666
27334	666
27339	666
27344	666
27346	666
27346	666
27349	667
27354	667
27359	667
27364	667
27369	667
27374	667
27379	667
27384	667
27387	667
27387	667
27389	668
27394	668
27399	668
27404	668
27409	668
27414	668
27419	668
27424	668
27428	668
27428	668
27429	669
27434	669
27439	669
27444	669
27449	669
27454	669
27459	669
27464	669
27469	669
27469	669
27469	669
27474	670
27479	670
27484	670
27489	670
27494	670
27499	670
27504	670
27509	670
27510	670
27510	670
27514	671
27519	671
27524	671
27529	671
27534	671
27539	671
27544	671
27549	671
27551	671
27551	671
27554	672
27559	672
27564	672
27569	672
27574	672
27579	672
27584	672
27589	672
27592	672
27592	672
27594	673
27599	673
27604	673
27609	673
27614	673
27619	673
27624	673
27629	673
27633	673
27633	673
27634	674
27639	674
27644	674
27649	674
27654	674
27659	674
27664	674
27669	674
27674	674
27674	674
27674	674
27679	675
27684	675
27689	675
27694	675
27699	675
27704	675
27709	675
27714	675
27715	675
27715	675
27719	676
27724	676
27729	676
27734	676
27739	676
27744	676
27749	676
27754	676
27756	676
27756	676
27759	677
27764	677
27769	677
27774	677
27779	677
27784	677
27789	677
27794	677
27797	677
27797	677
27799	678
27804	678
27809	678
27814	678
27819	678
27824	678
27829	678
27834	678
27838	678
27838	678
27839	679
27844	679
27849	679
27854	679
27859	679
27864	679
27869	679
27874	679
27879	679
27879	679
27879	679
27884	680
27889	680
27894	680
27899	680
27904	680
27909	680
27914	680
27919	680
27920	680
27920	680
27924	681
27929	681
27934	681
27939	681
27944	681
27949	681
27954	681
27959	681
27961	681
27961	681
27964	682
27969	682
27974	682
27979	682
27984	682
27989	682
27994	682
27999	682
28002	682
28002	682
28004	683
28009	683
28014	683
28019	683
28024	683
28029	683
28034	683
28039	683
28043	683
28043	683
28044	684
28049	684
28054	684
28059	684
28064	684
28069	684
28074	684
28079	684
28084	684
28084	684
28084	684
28089	685
28094	685
28099	685
28104	685
28109	685
28114	685
28119	685
28124	685
28125	685
28125	685
28129	686
28134	686
28139	686
28144	686
28149	686
28154	686
28159	686
28164	686
28166	686
28166	686
28169	687
28174	687
28179	687
28184	687
28189	687
28194	687
28199	687
28204	687
28207	687
28207	687
28209	688
28214	688
28219	688
28224	688
28229	688
28234	688
28239	688
28244	688
28248	688
28248	688
28249	689
28254	689
28259	689
28264	689
28269	689
28274	689
28279	689
28284	689
28289	689
28289	689
28289	689
28294	690
28299	690
28304	690
28309	690
28314	690
28319	690
28324	690
28329	690
28330	690
28330	690
28334	691
28339	691
28344	691
28349	691
28354	691
28359	691
28364	691
28369	691
28371	691
28371	691
28374	692
28379	692
28384	692
28389	692
28394	692
28399	692
28404	692
28409	692
28412	692
28412	692
28414	693
28419	693
28424	693
28429	693
28434	693
28439	693
28444	693
28449	693
28453	693
28453	693
28454	694
28459	694
28464	694
28469	694
28474	694
28479	694
28484	694
28489	694
28494	694
28494	694
28494	694
28499	695
28504	695
28509	695
28514	695
28519	695
28524	695
28529	695
28534	695
28535	695
28535	695
28539	696
28544	696
28549	696
28554	696
28559	696
28564	696
28569	696
28574	696
28576	696
28576	696
28579	697
28584	697
28589	697
28594	697
28599	697
28604	697
28609	697
28614	697
28617	697
28617	697
28619	698
28624	698
28629	698
28634	698
28639	698
28644	698
28649	698
28654	698
28658	698
28658	698
28659	699
28664	699
28669	699
28674	699
28679	699
28684	699
28689	699
28694	699
28699	699
28699	699
28699	699
28704	700
28709	700
28714	700
28719	700
28724	700
28729	700
28734	700
28739	700
28740	700
28740	700
28744	701
28749	701
28754	701
28759	701
28764	701
28769	701
28774	701
28779	701
28781	701
28781	701
28784	702
28789	702
28794	702
28799	702
28804	702
28809	702
28814	702
28819	702
28822	702
28822	702
28824	703
28829	703
28834	703
28839	703
28844	703
28849	703
28854	703
28859	703
28863	703
28863	703
28864	704
28869	704
28874	704
28879	704
28884	704
28889	704
28894	704
28899	704
28904	704
28904	704
28904	704
28909	705
28914	705
28919	705
28924	705
28929	705
28934	705
28939	705
28944	705
28945	705
28945	705
28949	706
28954	706
28959	706
28964	706
28969	706
28974	706
28979	706
28984	706
28986	706
28986	706
28989	707
28994	707
28999	707
29004	707
29009	707
29014	707
29019	707
29024	707
29027	707
29027	707
29029	708
29034	708
29039	708
29044	708
29049	708
29054	708
29059	708
29064	708
29068	708
29068	708
29069	709
29074	709
29079	709
29084	709
29089	709
29094	709
29099	709
29104	709
29109	709
29109	709
29109	709
29114	710
29119	710
29124	710
29129	710
29134	710
29139	710
29144	710
29149	710
29150	710
29150	710
29154	711
29159	711
29164	711
29169	711
29174	711
29179	711
29184	711
29189	711
29191	711
29191	711
29194	712
29199	712
29204	712
29209	712
29214	712
29219	712
29224	712
29229	712
29232	712
29232	712
29234	713
29239	713
29244	713
29249	713
29254	713
29259	713
29264	713
29269	713
29273	713
29273	713
29274	714
29279	714
29284	714
29289	714
29294	714
29299	714
29304	714
29309	714
29314	714
29314	714
29314	714
29319	715
29324	715
29329	715
29334	715
29339	715
29344	715
29349	715
29354	715
29355	715
29355	715
29359	716
29364	716
29369	716
29374	716
29379	716
29384	716
29389	716
29394	716
29396	716
29396	716
29399	717
29404	717
29409	717
29414	717
29419	717
29424	717
29429	717
29434	717
29437	717
29437	717
29439	718
29444	718
29449	718
29454	718
29459	718
29464	718
29469	718
29474	718
29478	718
29478	718
29479	719
29484	719
29489	719
29494	719
29499	719
29504	719
29509	719
29514	719
29519	719
29519	719
29519	719
29524	720
29529	720
29534	720
29539	720
29544	720
29549	720
29554	720
29559	720
29560	720
29560	720
29564	721
29569	721
29574	721
29579	721
29584	721
29589	721
29594	721
29599	721
29601	721
29601	721
29604	722
29609	722
29614	722
29619	722
29624	722
29629	722
29634	722
29639	722
29642	722
29642	722
29644	723
29649	723
29654	723
29659	723
29664	723
29669	723
29674	723
29679	723
29683	723
29683	723
29684	724
29689	724
29694	724
29699	724
29704	724
29709	724
29714	724
29719	724
29724	724
29724	724
29724	724
29729	725
29734	725
29739	725
29744	725
29749	725
29754	725
29759	725
29764	725
29765	725
29765	725
29769	726
29774	726
29779	726
29784	726
29789	726
29794	726
29799	726
29804	726
29806	726
29806	726
29809	727
29814	727
29819	727
29824	727
29829	727
29834	727
29839	727
29844	727
29847	727
29847	727
29849	728
29854	728
29859	728
29864	728
29869	728
29874	728
29879	728
29884	728
29888	728
29888	728
29889	729
29894	729
29899	729
29904	729
29909	729
29914	729
29919	729
29924	729
29929	729
29929	729
29929	729
29934	730
29939	730
29944	730
29949	730
29954	730
29959	730
29964	730
29969	730
29970	730
29970	730
29974	731
29979	731
29984	731
29989	731
29994	731
29999	731
30004	731
30009	731
30011	731
30011	731
30014	732
30019	732
30024	732
30029	732
30034	732
30039	732
30044	732
30049	732
30052	732
30052	732
30054	733
30059	733
30064	733
30069	733
30074	733
30079	733
30084	733
30089	733
30093	733
30093	733
30094	734
30099	734
30104	734
30109	734
30114	734
30119	734
30124	734
30129	734
30134	734
30134	734
30134	734
30139	735
30144	735
30149	735
30154	735
30159	735
30164	735
30169	735
30174	735
30175	735
30175	735
30179	736
30184	736
30189	736
30194	736
30199	736
30204	736
30209	736
30214	736
30216	736
30216	736
30219	737
30224	737
30229	737
30234	737
30239	737
30244	737
30249	737
30254	737
30257	737
30257	737
30259	738
30264	738
30269	738
30274	738
30279	738
30284	738
30289	738
30294	738
30298	738
30298	738
30299	739
30304	739
30309	739
30314	739
30319	739
30324	739
30329	739
30334	739
30339	739
30339	739
30339	739
30344	740
30349	740
30354	740
30359	740
30364	740
30369	740
30374	740
30379	740
30380	740
30380	740
30384	741
30389	741
30394	741
30399	741
30404	741
30409	741
30414	741
30419	741
30421	741
30421	741
30424	742
30429	742
30434	742
30439	742
30444	742
30449	742
30454	742
30459	742
30462	742
30462	742
30464	743
30469	743
30474	743
30479	743
30484	743
30489	743
30494	743
30499	743
30503	743
30503	743
30504	744
30509	744
30514	744
30519	744
30524	744
30529	744
30534	744
30539	744
30544	744
30544	744
30544	744
30549	745
30554	745
30559	745
30564	745
30569	745
30574	745
30579	745
30584	745
30585	745
30585	745
30589	746
30594	746
30599	746
30604	746
30609	746
30614	746
30619	746
30624	746
30626	746
30626	746
30629	747
30634	747
30639	747
30644	747
30649	747
30654	747
30659	747
30664	747
30667	747
30667	747
30669	748
30674	748
30679	748
30684	748
30689	748
30694	748
30699	748
30704	748
30708	748
30708	748
30709	749
30714	749
30719	749
30724	749
30729	749
30734	749
30739	749
30744	749
30749	749
30749	749
30749	749
30754	750
30759	750
30764	750
30769	750
30774	750
30779	750
30784	750
30789	750
30790	750
30790	750
30794	751
30799	751
30804	751
30809	751
30814	751
30819	751
30824	751
30829	751
30831	751
30831	751
30834	752
30839	752
30844	752
30849	752
30854	752
30859	752
30864	752
30869	752
30872	752
30872	752
30874	753
30879	753
30884	753
30889	753
30894	753
30899	753
30904	753
30909	753
30913	753
30913	753
30914	754
30919	754
30924	754
30929	754
30934	754
30939	754
30944	754
30949	754
30954	754
30954	754
30954	754
30959	755
30964	755
30969	755
30974	755
30979	755
30984	755
30989	755
30994	755
30995	755
30995	755
30999	756
31004	756
31009	756
31014	756
31019	756
31024	756
31029	756
31034	756
31036	756
31036	756
31039	757
31044	757
31049	757
31054	757
31059	757
31064	757
31069	757
31074	757
31077	757
31077	757
31079	758
31084	758
31089	758
31094	758
31099	758
31104	758
31109	758
31114	758
31118	758
31118	758
31119	759
31124	759
31129	759
31134	759
31139	759
31144	759
31149	759
31154	759
31159	759
31159	759
31159	759
31164	760
31169	760
31174	760
31179	760
31184	760
31189	760
31194	760
31199	760
31200	760
31200	760
31204	761
31209	761
31214	761
31219	761
31224	761
31229	761
31234	761
31239	761
31241	761
31241	761
31244	762
31249	762
31254	762
31259	762
31264	762
31269	762
31274	762
31279	762
31282	762
31282	762
31284	763
31289	763
31294	763
31299	763
31304	763
31309	763
31314	763
31319	763
31323	763
31323	763
31324	764
31329	764
31334	764
31339	764
31344	764
31349	764
31354	764
31359	764
31364	764
31364	764
31364	764
31369	765
31374	765
31379	765
31384	765
31389	765
31394	765
31399	765
31404	765
31405	765
31405	765
31409	766
31414	766
31419	766
31424	766
31429	766
31434	766
31439	766
31444	766
31446	766
31446	766
31449	767
31454	767
31459	767
31464	767
31469	767
31474	767
31479	767
31484	767
31487	767
31487	767
31489	768
31494	768
31499	768
31504	768
31509	768
31514	768
31519	768
31524	768
31528	768
31528	768
31529	769
31534	769
31539	769
31544	769
31549	769
31554	769
31559	769
31564	769
31569	769
31569	769
31569	769
31574	770
31579	770
31584	770
31589	770
31594	770
31599	770
31604	770
31609	770
31610	770
31610	770
31614	771
31619	771
31624	771
31629	771
31634	771
31639	771
31644	771
31649	771
31651	771
31651	771
31654	772
31659	772
31664	772
31669	772
31674	772
31679	772
31684	772
31689	772
31692	772
31692	772
31694	773
31699	773
31704	773
31709	773
31714	773
31719	773
31724	773
31729	773
31733	773
31733	773
31734	774
31739	774
31744	774
31749	774
31754	774
31759	774
31764	774
31769	774
31774	774
31774	774
31774	774
31779	775
31784	775
31789	775
31794	775
31799	775
31804	775
31809	775
31814	775
31815	775
31815	775
31819	776
31824	776
31829	776
31834	776
31839	776
31844	776
31849	776
31854	776
31856	776
31856	776
31859	777
31864	777
31869	777
31874	777
31879	777
31884	777
31889	777
31894	777
31897	777
31897	777
31899	778
31904	778
31909	778
31914	778
31919	778
31924	778
31929	778
31934	778
31938	778
31938	778
31939	779
31944	779
31949	779
31954	779
31959	779
31964	779
31969	779
31974	779
31979	779
31979	779
31979	779
31984	780
31989	780
31994	780
31999	780
32004	780
32009	780
32014	780
32019	780
32020	780
32020	780
32024	781
32029	781
32034	781
32039	781
32044	781
32049	781
32054	781
32059	781
32061	781
32061	781
32064	782
32069	782
32074	782
32079	782
32084	782
32089	782
32094	782
32099	782
32102	782
32102	782
32104	783
32109	783
32114	783
32119	783
32124	783
32129	783
32134	783
32139	783
32143	783
32143	783
32144	784
32149	784
32154	784
32159	784
32164	784
32169	784
32174	784
32179	784
32184	784
32184	784
32184	784
32189	785
32194	785
32199	785
32204	785
32209	785
32214	785
32219	785
32224	785
32225	785
32225	785
32229	786
32234	786
32239	786
32244	786
32249	786
32254	786
32259	786
32264	786
32266	786
32266	786
32269	787
32274	787
32279	787
32284	787
32289	787
32294	787
32299	787
32304	787
32307	787
32307	787
32309	788
32314	788
32319	788
32324	788
32329	788
32334	788
32339	788
32344	788
32348	788
32348	788
32349	789
32354	789
32359	789
32364	789
32369	789
32374	789
32379	789
32384	789
32389	789
32389	789
32389	789
32394	790
32399	790
32404	790
32409	790
32414	790
32419	790
32424	790
32429	790
32430	790
32430	790
32434	791
32439	791
32444	791
32449	791
32454	791
32459	791
32464	791
32469	791
32471	791
32471	791
32474	792
32479	792
32484	792
32489	792
32494	792
32499	792
32504	792
32509	792
32512	792
32512	792
32514	793
32519	793
32524	793
32529	793
32534	793
32539	793
32544	793
32549	793
32553	793
32553	793
32554	794
32559	794
32564	794
32569	794
32574	794
32579	794
32584	794
32589	794
32594	794
32594	794
32594	794
32599	795
32604	795
32609	795
32614	795
32619	795
32624	795
32629	795
32634	795
32635	795
32635	795
32639	796
32644	796
32649	796
32654	796
32659	796
32664	796
32669	796
32674	796
32676	796
32676	796
32679	797
32684	797
32689	797
32694	797
32699	797
32704	797
32709	797
32714	797
32717	797
32717	797
32719	798
32724	798
32729	798
32734	798
32739	798
32744	798
32749	798
32754	798
32758	798
32758	798
32759	799
32764	799
32769	799
32774	799
32779	799
32784	799
32789	799
32794	799
32799	799
32799	799
32799	799
32804	800
32809	800
32814	800
32819	800
32824	800
32829	800
32834	800
32839	800
32840	800
32840	800
32844	801
32849	801
32854	801
32859	801
32864	801
32869	801
32874	801
32879	801
32881	801
32881	801
32884	802
32889	802
32894	802
32899	802
32904	802
32909	802
32914	802
32919	802
32922	802
32922	802
32924	803
32929	803
32934	803
32939	803
32944	803
32949	803
32954	803
32959	803
32963	803
32963	803
32964	804
32969	804
32974	804
32979	804
32984	804
32989	804
32994	804
32999	804
33004	804
33004	804
33004	804
33009	805
33014	805
33019	805
33024	805
33029	805
33034	805
33039	805
33044	805
33045	805
33045	805
33049	806
33054	806
33059	806
33064	806
33069	806
33074	806
33079	806
33084	806
33086	806
33086	806
33089	807
33094	807
33099	807
33104	807
33109	807
33114	807
33119	807
33124	807
33127	807
33127	807
33129	808
33134	808
33139	808
33144	808
33149	808
33154	808
33159	808
33164	808
33168	808
33168	808
33169	809
33174	809
33179	809
33184	809
33189	809
33194	809
33199	809
33204	809
33209	809
33209	809
33209	809
33214	810
33219	810
33224	810
33229	810
33234	810
33239	810
33244	810
33249	810
33250	810
33250	810
33254	811
33259	811
33264	811
33269	811
33274	811
33279	811
33284	811
33289	811
33291	811
33291	811
33294	812
33299	812
33304	812
33309	812
33314	812
33319	812
33324	812
33329	812
33332	812
33332	812
33334	813
33339	813
33344	813
33349	813
33354	813
33359	813
33364	813
33369	813
33373	813
33373	813
33374	814
33379	814
33384	814
33389	814
33394	814
33399	814
33404	814
33409	814
33414	814
33414	814
33414	814
33419	815
33424	815
33429	815
33434	815
33439	815
33444	815
33449	815
33454	815
33455	815
33455	815
33459	816
33464	816
33469	816
33474	816
33479	816
33484	816
33489	816
33494	816
33496	816
33496	816
33499	817
33504	817
33509	817
33514	817
33519	817
33524	817
33529	817
33534	817
33537	817
33537	817
33539	818
33544	818
33549	818
33554	818
33559	818
33564	818
33569	818
33574	818
33578	818
33578	818
33579	819
33584	819
33589	819
33594	819
33599	819
33604	819
33609	819
33614	819
33619	819
33619	819
33619	819
33624	820
33629	820
33634	820
33639	820
33644	820
33649	820
33654	820
33659	820
33660	820
33660	820
33664	821
33669	821
33674	821
33679	821
33684	821
33689	821
33694	821
33699	821
33701	821
33701	821
33704	822
33709	822
33714	822
33719	822
33724	822
33729	822
33734	822
33739	822
33742	822
33742	822
33744	823
33749	823
33754	823
33759	823
33764	823
33769	823
33774	823
33779	823
33783	823
33783	823
33784	824
33789	824
33794	824
33799	824
33804	824
33809	824
33814	824
33819	824
33824	824
33824	824
33824	824
33829	825
33834	825
33839	825
33844	825
33849	825
33854	825
33859	825
33864	825
33865	825
33865	825
33869	826
33874	826
33879	826
33884	826
33889	826
33894	826
33899	826
33904	826
33906	826
33906	826
33909	827
33914	827
33919	827
33924	827
33929	827
33934	827
33939	827
33944	827
